id,symptom_name,normalized_name,definition,synonyms,uri,icd_code,source,body_system,release
1317,Circumstantiality,circumstantiality,A relatively mild disturbance in the associative thought process typically manifest in speech or writing characterised by delay in getting to the point because of the interpolation of unnecessary details and irrelevant parenthetical remarks.,,https://id.who.int/icd/release/11/2025-01/mms/180029677,MB25.00,ICD-11 MMS Chapter 21 API,,2025-01
697,Clammy skin,clammy skin,,,,,Curated symptom vocabulary,,2025-01
1132,Clicking hip,clicking hip,,,https://id.who.int/icd/release/11/2025-01/mms/1355694344,ME80,ICD-11 MMS Chapter 21 API,,2025-01
1057,Clinical findings in cerebrospinal fluid,clinical findings in cerebrospinal fluid,,,https://id.who.int/icd/release/11/2025-01/mms/1111127034,MB70,ICD-11 MMS Chapter 21 API,,2025-01
1431,"Clinical findings in cerebrospinal fluid, unspecified","clinical findings in cerebrospinal fluid, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/1111127034/unspecified,MB70.Z,ICD-11 MMS Chapter 21 API,,2025-01
1117,Clinical findings in specimens from digestive organs or abdominal cavity,clinical findings in specimens from digestive organs or abdominal cavity,,,https://id.who.int/icd/release/11/2025-01/mms/1419718140,ME20,ICD-11 MMS Chapter 21 API,,2025-01
1512,"Clinical findings in specimens from digestive organs or abdominal cavity, unspecified","clinical findings in specimens from digestive organs or abdominal cavity, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/1419718140/unspecified,ME20.Z,ICD-11 MMS Chapter 21 API,,2025-01
1178,"Clinical findings in specimens from female genital organs, unspecified","clinical findings in specimens from female genital organs, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/1165602961/unspecified,MF6Z,ICD-11 MMS Chapter 21 API,,2025-01
1189,"Clinical findings in specimens from male genital organs, unspecified","clinical findings in specimens from male genital organs, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/540179717/unspecified,MF7Z,ICD-11 MMS Chapter 21 API,,2025-01
1106,Clinical findings in specimens from respiratory organs and thorax,clinical findings in specimens from respiratory organs and thorax,,,https://id.who.int/icd/release/11/2025-01/mms/836034670,MD40,ICD-11 MMS Chapter 21 API,,2025-01
1197,"Clinical findings in specimens from the urinary system, unspecified","clinical findings in specimens from the urinary system, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/1039550850/unspecified,MF8Z,ICD-11 MMS Chapter 21 API,,2025-01
906,"Clinical findings of drugs, medicaments and biological substances in blood, blood-forming organs, or the immune system","clinical findings of drugs, medicaments and biological substances in blood, blood-forming organs, or the immune system",,,https://id.who.int/icd/release/11/2025-01/mms/815226360,MA12,ICD-11 MMS Chapter 21 API,,2025-01
905,"Clinical findings of hormones in blood, blood-forming organs, or the immune system","clinical findings of hormones in blood, blood-forming organs, or the immune system",,,https://id.who.int/icd/release/11/2025-01/mms/718299950,MA11,ICD-11 MMS Chapter 21 API,,2025-01
907,"Clinical findings of substances chiefly nonmedicinal as to source in blood, blood-forming organs, or the immune system","clinical findings of substances chiefly nonmedicinal as to source in blood, blood-forming organs, or the immune system",,,https://id.who.int/icd/release/11/2025-01/mms/1600579423,MA13,ICD-11 MMS Chapter 21 API,,2025-01
1058,Clinical findings on diagnostic imaging of central nervous system,clinical findings on diagnostic imaging of central nervous system,"Clinical findings on diagnostic imaging of central nervous system is findings on diagnostic imaging of the brain or the spinal cord which don't appear in normal status of the body. Diagnostic imaging refers to technologies that doctors use to look inside body for clues about a medical condition. X-rays, CT scans, nuclear medicine scans, MRI scans and ultrasound are all types of diagnostic imaging.",,https://id.who.int/icd/release/11/2025-01/mms/1632791324,MB71,ICD-11 MMS Chapter 21 API,,2025-01
1434,"Clinical findings on diagnostic imaging of central nervous system, unspecified","clinical findings on diagnostic imaging of central nervous system, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/1632791324/unspecified,MB71.Z,ICD-11 MMS Chapter 21 API,,2025-01
1119,Clinical findings on diagnostic imaging of digestive tract,clinical findings on diagnostic imaging of digestive tract,,,https://id.who.int/icd/release/11/2025-01/mms/77765628,ME22,ICD-11 MMS Chapter 21 API,,2025-01
1141,Clinical findings on diagnostic imaging of limbs,clinical findings on diagnostic imaging of limbs,,,https://id.who.int/icd/release/11/2025-01/mms/1722455301,ME91,ICD-11 MMS Chapter 21 API,,2025-01
1118,Clinical findings on diagnostic imaging of liver or biliary tract,clinical findings on diagnostic imaging of liver or biliary tract,,,https://id.who.int/icd/release/11/2025-01/mms/1642681966,ME21,ICD-11 MMS Chapter 21 API,,2025-01
1107,Clinical findings on diagnostic imaging of lung,clinical findings on diagnostic imaging of lung,"Clinical findings on diagnostic imaging of lung is findings on diagnostic imaging of the lung which don't appear in normal status of the body. Diagnostic imaging refers to technologies that doctors use to look inside body for clues about a medical condition. X-rays, CT scans, nuclear medicine scans, MRI scans and ultrasound are all types of diagnostic imaging.",,https://id.who.int/icd/release/11/2025-01/mms/68789898,MD41,ICD-11 MMS Chapter 21 API,,2025-01
1142,Clinical findings on diagnostic imaging of other parts of musculoskeletal system,clinical findings on diagnostic imaging of other parts of musculoskeletal system,,,https://id.who.int/icd/release/11/2025-01/mms/65099921,ME92,ICD-11 MMS Chapter 21 API,,2025-01
1591,"Clinical findings on diagnostic imaging of other parts of musculoskeletal system, unspecified","clinical findings on diagnostic imaging of other parts of musculoskeletal system, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/65099921/unspecified,ME92.Z,ICD-11 MMS Chapter 21 API,,2025-01
1140,Clinical findings on diagnostic imaging of skull and head,clinical findings on diagnostic imaging of skull and head,,,https://id.who.int/icd/release/11/2025-01/mms/1880083205,ME90,ICD-11 MMS Chapter 21 API,,2025-01
1121,Clinical manifestations of the digestive system,clinical manifestations of the digestive system,,,https://id.who.int/icd/release/11/2025-01/mms/1020615731,ME24,ICD-11 MMS Chapter 21 API,,2025-01
1387,Clonus,clonus,A series of involuntary muscle contractions and relaxations,,https://id.who.int/icd/release/11/2025-01/mms/770525634,MB47.2,ICD-11 MMS Chapter 21 API,,2025-01
923,Clouding of consciousness,clouding of consciousness,"An impairment in the clarity of consciousness characterised by impaired ability to comprehend aspects of the environment or the self in relation to the environment, inattention, and abnormalities in thought processes, comprehension. It is typically accompanied by subjective experience of mental clouding described as feeling ‘foggy’. Clouding of consciousness is a common form of cognitive disturbance in Delirium, but it is not synonymous with Delirium because Delirium includes additional diagnostic requirements.",,https://id.who.int/icd/release/11/2025-01/mms/1505501372,MB20.2,ICD-11 MMS Chapter 21 API,,2025-01
859,Cloudy urine,cloudy urine,,,,,Curated symptom vocabulary,,2025-01
367,Clubbing,clubbing,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
660,Cluster headache,cluster headache,,,,,Curated symptom vocabulary,,2025-01
295,Cognitive decline,cognitive decline,,,,,Extracted from disease definitions (mentioned in 2 diseases),,2025-01
134,Cognitive impairment,cognitive impairment,,,,,Extracted from disease definitions (mentioned in 10 diseases),,2025-01
576,Cold,cold,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
696,Cold extremities,cold extremities,,,,,Curated symptom vocabulary,,2025-01
648,Cold intolerance,cold intolerance,,,,,Curated symptom vocabulary,,2025-01
237,Collapse,collapse,,,,,Extracted from disease definitions (mentioned in 3 diseases),,2025-01
370,Colonic Distention Severe Constipation,colonic distention severe constipation,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
172,Coma,coma,,,,,Extracted from disease definitions (mentioned in 5 diseases),,2025-01
56,Combined deficiency of factor V and factor VIII,,Combined deficiency of factor V and factor VIII is an inherited bleeding disorder due to the reduction in activity and antigen levels of both factor V (FV) and factor VIII (FVIII) and characterised by mild-to-moderate bleeding symptoms.,,https://id.who.int/icd/entity/184219764,,WHO ICD-11 API,,2025-01
1773,Combined diastolic and systolic elevated blood pressure reading without diagnosis of hypertension,combined diastolic and systolic elevated blood pressure reading without diagnosis of hypertension,,,https://id.who.int/icd/release/11/2025-01/mms/805200733,MC80.01,ICD-11 MMS Chapter 21 API,,2025-01
1560,Complaint of abnormal sweating,complaint of abnormal sweating,Complaint that sweating is abnormal (most commonly that it is increased) without sufficient evidence to make a specific diagnosis.,,https://id.who.int/icd/release/11/2025-01/mms/1665798650,ME66.5,ICD-11 MMS Chapter 21 API,,2025-01
340,Complaints Of Insomnia,complaints of insomnia,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1991,Complex regional pain syndrome,complex regional pain syndrome,"Complex regional pain syndrome (CRPS) is a chronic pain condition in an extremity with a variable course over time. It is characterized by continuing regional pain (not in a specific nerve territory or dermatome), usually with distal predominance or distal-to-proximal gradient. It typically arises after tissue trauma and is seemingly disproportionate in magnitude or duration to the usual course of pain after such tissue trauma.
CRPS is characterized by signs indicating autonomic and neuro-inflammatory changes in the affected body region varying between patients and over time. Often, CRPS is accompanied by significant emotional distress or functional disability. CRPS is multifactorial.",,https://id.who.int/icd/release/11/2025-01/mms/1834504950,MG30.04,ICD-11 MMS Chapter 21 API,,2025-01
